LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Thu May 28 16:51:23 +0800 2026
 450 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 3 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.609499 28.610500  xlo xhi
 -0.600500 28.599501  ylo yhi
 -0.595500 28.604501  zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H
# 3  O

 Masses

 1 12.010700 # C
 2 1.007940 # H
 3 15.999400 # O

 Atoms # charge

158 2 0.000000 12.536000 9.390000 4.604000 # H
159 2 0.000000 12.527000 8.813000 6.255000 # H
160 2 0.000000 11.180000 9.746000 5.648000 # H
161 1 0.000000 10.946000 9.123000 12.968000 # C
162 2 0.000000 11.728000 9.788000 13.271000 # H
163 2 0.000000 10.627000 8.542000 13.808000 # H
164 2 0.000000 10.120000 9.691000 12.592000 # H
165 2 0.000000 11.309000 8.471000 12.201000 # H
166 1 0.000000 13.756000 3.852000 8.953000 # C
167 2 0.000000 14.505000 4.272000 9.592000 # H
168 2 0.000000 12.848000 3.725000 9.504000 # H
169 2 0.000000 13.583000 4.510000 8.127000 # H
170 2 0.000000 14.089000 2.902000 8.589000 # H
171 1 0.000000 18.013000 9.521000 18.351999 # C
172 2 0.000000 17.198000 10.212000 18.292999 # H
173 2 0.000000 18.641001 9.636000 17.493000 # H
174 2 0.000000 18.580999 9.714000 19.238001 # H
175 2 0.000000 17.632000 8.522000 18.382999 # H
176 1 0.000000 13.312000 6.313000 26.698999 # C
177 2 0.000000 12.545000 5.667000 26.327000 # H
178 2 0.000000 13.707000 5.909000 27.608999 # H
179 2 0.000000 14.095000 6.391000 25.974001 # H
180 2 0.000000 12.902000 7.283000 26.888000 # H
181 1 0.000000 16.466000 11.086000 26.336000 # C
182 2 0.000000 17.510000 11.256000 26.500999 # H
183 2 0.000000 15.909000 11.934000 26.677000 # H
184 2 0.000000 16.290001 10.940000 25.291000 # H
185 2 0.000000 16.156000 10.216000 26.875999 # H
186 1 0.000000 2.598000 14.592000 20.993000 # C
187 2 0.000000 3.546000 15.073000 20.870001 # H
188 2 0.000000 2.206000 14.821000 21.962000 # H
189 2 0.000000 1.920000 14.942000 20.242001 # H
190 2 0.000000 2.719000 13.533000 20.898001 # H
191 1 0.000000 1.696000 27.292000 17.459999 # C
192 2 0.000000 2.646000 27.693001 17.745001 # H
193 2 0.000000 1.584000 26.312000 17.875999 # H
194 2 0.000000 0.916000 27.927000 17.827000 # H
195 2 0.000000 1.637000 27.235001 16.393000 # H
196 1 0.000000 27.334999 8.433000 2.322000 # C
197 2 0.000000 27.940001 8.592000 1.454000 # H
198 2 0.000000 26.895000 7.458000 2.276000 # H
199 2 0.000000 27.943001 8.509000 3.199000 # H
200 2 0.000000 26.561001 9.172000 2.358000 # H
201 1 0.000000 24.966000 18.721001 17.450001 # C
202 2 0.000000 24.280001 19.513000 17.232000 # H
203 2 0.000000 25.857000 19.129000 17.879000 # H
204 2 0.000000 24.514999 18.040001 18.142000 # H
205 2 0.000000 25.209999 18.202000 16.546000 # H
206 1 0.000000 8.538000 9.949000 2.991000 # C
207 2 0.000000 8.729000 8.897000 3.041000 # H
208 2 0.000000 8.036000 10.176000 2.073000 # H
209 2 0.000000 7.921000 10.238000 3.816000 # H
210 2 0.000000 9.464000 10.482000 3.032000 # H
211 1 0.000000 19.812000 11.808000 15.598000 # C
212 2 0.000000 19.840000 12.533000 14.811000 # H
213 2 0.000000 20.562000 11.064000 15.424000 # H
214 2 0.000000 19.999001 12.292000 16.534000 # H
215 2 0.000000 18.848000 11.345000 15.622000 # H
216 1 0.000000 1.766000 20.153999 8.111000 # C
217 2 0.000000 0.879000 20.750000 8.182000 # H
218 2 0.000000 2.131000 19.938999 9.093000 # H
219 2 0.000000 1.540000 19.239000 7.605000 # H
220 2 0.000000 2.512000 20.690001 7.562000 # H
221 1 0.000000 0.592000 5.890000 13.805000 # C
222 2 0.000000 1.484000 5.546000 13.323000 # H
223 2 0.000000 0.019000 6.477000 13.118000 # H
224 2 0.000000 0.014000 5.049000 14.126000 # H
225 2 0.000000 0.854000 6.488000 14.654000 # H
226 1 0.000000 20.702999 12.676000 10.385000 # C
227 2 0.000000 21.327000 13.487000 10.701000 # H
228 2 0.000000 19.989000 13.033000 9.673000 # H
229 2 0.000000 21.308001 11.917000 9.935000 # H
230 2 0.000000 20.191000 12.269000 11.232000 # H
231 1 0.000000 18.018999 20.943001 11.678000 # C
232 2 0.000000 18.760000 20.865999 12.447000 # H
233 2 0.000000 18.408001 21.520000 10.865000 # H
234 2 0.000000 17.763000 19.964001 11.331000 # H
235 2 0.000000 17.146000 21.422001 12.070000 # H
236 1 0.000000 23.789000 9.850000 0.628000 # C
237 2 0.000000 23.306999 10.628000 0.073000 # H
238 2 0.000000 23.329000 8.912000 0.399000 # H
239 2 0.000000 24.825001 9.814000 0.364000 # H
240 2 0.000000 23.694000 10.048000 1.676000 # H
241 1 0.000000 11.526000 15.597000 22.304001 # C
242 2 0.000000 10.462000 15.710000 22.326000 # H
243 2 0.000000 11.917000 16.079000 21.431999 # H
244 2 0.000000 11.950000 16.042999 23.179001 # H
245 2 0.000000 11.774000 14.556000 22.277000 # H
246 1 0.000000 19.384001 14.514000 20.139000 # C
247 2 0.000000 18.822001 14.720000 21.025999 # H
248 2 0.000000 18.712999 14.274000 19.340000 # H
249 2 0.000000 19.959000 15.377000 19.874001 # H
250 2 0.000000 20.040001 13.688000 20.315001 # H
251 3 0.000000 23.194000 22.958000 16.492001 # O
252 3 0.000000 22.134001 22.652000 16.855000 # O
253 3 0.000000 17.252001 9.592000 10.855000 # O
254 3 0.000000 17.145000 8.574000 10.308000 # O
255 3 0.000000 2.077000 14.721000 27.694000 # O
256 3 0.000000 1.055000 14.329000 27.306999 # O
257 3 0.000000 24.329000 13.597000 26.327000 # O
258 3 0.000000 24.820000 14.093000 27.254000 # O
259 3 0.000000 4.565000 27.995001 11.238000 # O
